,mid,gid
5374,161351,36
5375,166165,36
5376,167449,36
5377,172239,36
5378,173255,36
5379,181009,36
5380,186703,36
5381,204315,36
5382,206600,36
5383,211425,36
5384,213169,36
5385,218801,36
5386,221077,36
5387,241375,36
5388,244971,36
5389,253450,36
5390,255218,36
5391,255866,36
5392,266681,36
5393,287222,36
5394,287563,36
5395,287888,36
5396,293289,36
5397,293300,36
5398,361485,36
5399,365222,36
5400,376277,36
5401,387755,36
5402,387934,36
5403,387937,36
5404,388506,36
5405,390998,36
5406,403580,36
5407,407408,36
5408,407409,36
5409,411907,36
5410,417770,36
5411,434221,36
5412,449038,36
5413,449578,36
5414,452400,36
5415,455043,36
5416,458475,36
5417,460003,36
5418,461357,36
5419,462211,36
5420,462215,36
5421,467136,36
5422,467717,36
5423,468892,36
5424,481464,36
5425,482408,36
5426,482648,36
5427,488928,36
5428,6038,37
5429,8584,37
5430,10620,37
5431,42544,37
5432,46528,37
5433,50005,37
5434,63416,37
5435,439048,37
5436,82,53
5437,393,53
5438,604,53
5439,605,53
5440,944,53
5441,1248,53
5442,1996,53
5443,2008,53
5444,2085,53
5445,2109,53
5446,2140,53
5447,2463,53
5448,4108,53
5449,4588,53
5450,4961,53
5451,5174,53
5452,5175,53
5453,7346,53
5454,8697,53
5455,9053,53
5456,9056,53
5457,9404,53
5458,9455,53
5459,9461,53
5460,9581,53
5461,9594,53
5462,10222,53
5463,10265,53
5464,10348,53
5465,10431,53
5466,10610,53
5467,10753,53
5468,10771,53
5469,10775,53
5470,10796,53
5471,10835,53
5472,10855,53
5473,10975,53
5474,11018,53
5475,11134,53
5476,11143,53
5477,11492,53
5478,11636,53
5479,11647,53
5480,11702,53
5481,11713,53
5482,11782,53
5483,11847,53
5484,11909,53
5485,12434,53
5486,12543,53
5487,13099,53
5488,13127,53
5489,13402,53
5490,13807,53
5491,13836,53
5492,14016,53
5493,14164,53
5494,14172,53
5495,14283,53
5496,14735,53
5497,15136,53
5498,15384,53
5499,15860,53
5500,15923,53
5501,16411,53
5502,16657,53
5503,17082,53
5504,17158,53
5505,17467,53
5506,17808,53
5507,18305,53
5508,18476,53
5509,18674,53
5510,18725,53
5511,18763,53
5512,18767,53
5513,18857,53
5514,18877,53
5515,18899,53
5516,19611,53
5517,20083,53
5518,20342,53
5519,21522,53
5520,24163,53
5521,24546,53
5522,24674,53
5523,24889,53
5524,25423,53
5525,25474,53
5526,25772,53
5527,26499,53
5528,27073,53
5529,27578,53
5530,28772,53
5531,32151,53
5532,32164,53
5533,32233,53
5534,32249,53
5535,32582,53
5536,33542,53
5537,34179,53
5538,34777,53
5539,34856,53
5540,36273,53
5541,36586,53
5542,36669,53
5543,36931,53
5544,37849,53
5545,37850,53
5546,37984,53
5547,38025,53
5548,38264,53
5549,38425,53
5550,39027,53
5551,39278,53
5552,40025,53
5553,40066,53
5554,40070,53
5555,40105,53
5556,40107,53
5557,40359,53
5558,40371,53
5559,41072,53
5560,41158,53
5561,41161,53
5562,41244,53
5563,41392,53
5564,41500,53
5565,42120,53
5566,44133,53
5567,44245,53
5568,44263,53
5569,44555,53
5570,44596,53
5571,44673,53
5572,44914,53
5573,44924,53
5574,45217,53
5575,45303,53
5576,45410,53
5577,45414,53
5578,45435,53
5579,45437,53
5580,45438,53
5581,45443,53
5582,45449,53
5583,45453,53
5584,45460,53
5585,45482,53
5586,45490,53
5587,45496,53
5588,45507,53
5589,45508,53
5590,45815,53
5591,45892,53
5592,46111,53
5593,46528,53
5594,47423,53
5595,47854,53
5596,48417,53
5597,48938,53
5598,48940,53
5599,48942,53
5600,48943,53
5601,48944,53
5602,49215,53
5603,49291,53
5604,50005,53
5605,51245,53
5606,51747,53
5607,51751,53
5608,52388,53
5609,52391,53
5610,52695,53
5611,53653,53
5612,53658,53
5613,55741,53
5614,56095,53
5615,56329,53
5616,56563,53
5617,57100,53
5618,58363,53
5619,58452,53
5620,58570,53
5621,58776,53
5622,58885,53
5623,58888,53
5624,58889,53
5625,58901,53
5626,59292,53
5627,59967,53
5628,60275,53
5629,61187,53
5630,61619,53
5631,62651,53
5632,63416,53
5633,64259,53
5634,64305,53
5635,64309,53
5636,66018,53
5637,68270,53
5638,68590,53
5639,68623,53
5640,70057,53
5641,70542,53
5642,71359,53
5643,72074,53
5644,72256,53
5645,72408,53
5646,72650,53
5647,73635,53
5648,74095,53
5649,74100,53
5650,74639,53
5651,75338,53
5652,76163,53
5653,77487,53
5654,78166,53
5655,78194,53
5656,78196,53
5657,79434,53
5658,80794,53
5659,81750,53
5660,81752,53
5661,83277,53
5662,88377,53
5663,88381,53
5664,88806,53
5665,90147,53
5666,91463,53
5667,91919,53
5668,93387,53
5669,93754,53
5670,96664,53
5671,97876,53
5672,102869,53
5673,103847,53
5674,104259,53
5675,104287,53
5676,105910,53
5677,109142,53
5678,109987,53
5679,114983,53
5680,115738,53
5681,117056,53
5682,117711,53
5683,118385,53
5684,118442,53
5685,119340,53
5686,119342,53
5687,119458,53
5688,120880,53
5689,120884,53
5690,121752,53
5691,124670,53
5692,125186,53
5693,127205,53
5694,127849,53
5695,128280,53
5696,128800,53
5697,135539,53
5698,136936,53
5699,137409,53
5700,138103,53
5701,138529,53
5702,140985,53
5703,141335,53
5704,141337,53
5705,141390,53
5706,143627,53
5707,143865,53
5708,150230,53
5709,153270,53
5710,154115,53
5711,156962,53
5712,160365,53
5713,161327,53
5714,164755,53
5715,171203,53
5716,172760,53
5717,172773,53
5718,172794,53
5719,172940,53
5720,172985,53
5721,174755,53
5722,181633,53
5723,182227,53
5724,182335,53
5725,186518,53
5726,186920,53
5727,187014,53
5728,187500,53
5729,187762,53
5730,187883,53
5731,190794,53
5732,192881,53
5733,197586,53
5734,213646,53
5735,217985,53
5736,218697,53
5737,219572,53
5738,221912,53
5739,221913,53
5740,229144,53
5741,230236,53
5742,230674,53
5743,230944,53
5744,236329,53
5745,239801,53
5746,241375,53
5747,241957,53
5748,246205,53
5749,246409,53
5750,253622,53
5751,254124,53
5752,254526,53
5753,255756,53
5754,256834,53
5755,260579,53
5756,261181,53
5757,261469,53
5758,261487,53
5759,261503,53
5760,262137,53
5761,263250,53
5762,272128,53
5763,273197,53
5764,274669,53
5765,277519,53
5766,277718,53
5767,279052,53
5768,280928,53
5769,282469,53
5770,283473,53
5771,283711,53
5772,286089,53
5773,287324,53
5774,289940,53
5775,290864,53
5776,291094,53
5777,291303,53
5778,293252,53
5779,293465,53
5780,293976,53
5781,294871,53
5782,294966,53
5783,294991,53
5784,294992,53
5785,295013,53
5786,300980,53
5787,301915,53
5788,303492,53
5789,307544,53
5790,315151,53
5791,320955,53
5792,334557,53
5793,334930,53
5794,338421,53
5795,341397,53
5796,346103,53
5797,347680,53
5798,348719,53
5799,358306,53
5800,358618,53
5801,362154,53
5802,367195,53
5803,367953,53
5804,369486,53
5805,373922,53
5806,376549,53
5807,377116,53
5808,377859,53
5809,379090,53
5810,379149,53
5811,380762,53
5812,381734,53
5813,383069,53
5814,384521,53
5815,384766,53
5816,387578,53
5817,387702,53
5818,391355,53
5819,393834,53
5820,398655,53
5821,398792,53
5822,399013,53
5823,399566,53
5824,401319,53
5825,402548,53
5826,402805,53
5827,403985,53
5828,404336,53
5829,411005,53
5830,411443,53
5831,413475,53
5832,415634,53
5833,415774,53
5834,423879,53
5835,429670,53
5836,431952,53
5837,435176,53
5838,436774,53
5839,436792,53
5840,437216,53
5841,440471,53
5842,442083,53
5843,443065,53
5844,444642,53
5845,445071,53
5846,445799,53
5847,447952,53
5848,448603,53
5849,448680,53
5850,449096,53
5851,449355,53
5852,451459,53
5853,451487,53
5854,452767,53
5855,457471,53
5856,462765,53
5857,462771,53
5858,462777,53
5859,462908,53
5860,462912,53
5861,470114,53
5862,472900,53
5863,473842,53
5864,474420,53
5865,478282,53
5866,478798,53
5867,478804,53
5868,479272,53
5869,484122,53
5870,491239,53
5871,492851,53
5872,24,80
5873,82,80
5874,393,80
5875,944,80
5876,1248,80
5877,2085,80
5878,2109,80
5879,2140,80
5880,2463,80
5881,4108,80
5882,5174,80
5883,5175,80
5884,9056,80
5885,9404,80
5886,9455,80
5887,9461,80
5888,9470,80
5889,9581,80
5890,9594,80
5891,9696,80
5892,10027,80
5893,10034,80
5894,10431,80
5895,10622,80
5896,10623,80
5897,10753,80
5898,10775,80
5899,10835,80
5900,10975,80
5901,11018,80
5902,11134,80
5903,11205,80
5904,11471,80
5905,11554,80
5906,11636,80
5907,11647,80
5908,11702,80
5909,11782,80
5910,11909,80
5911,12780,80
5912,13127,80
5913,13807,80
5914,14016,80
5915,14310,80
5916,15077,80
5917,15804,80
5918,16411,80
5919,18305,80
5920,18311,80
5921,18476,80
5922,18725,80
5923,18747,80
5924,18763,80
5925,18767,80
5926,18816,80
5927,18857,80
5928,18877,80
5929,20083,80
5930,21990,80
5931,24163,80
5932,24922,80
5933,25074,80
5934,25536,80
5935,25539,80
5936,25655,80
5937,26877,80
5938,27073,80
5939,31614,80
5940,32162,80
5941,33542,80
5942,36244,80
5943,36266,80
5944,36640,80
5945,36931,80
5946,37557,80
5947,37850,80
5948,38030,80
5949,38034,80
5950,38425,80
5951,38955,80
5952,39828,80
5953,39857,80
5954,40038,80
5955,40077,80
5956,40107,80
5957,40371,80
5958,41158,80
5959,41196,80
5960,41500,80
5961,41980,80
5962,44133,80
5963,45303,80
5964,45381,80
5965,45391,80
5966,45401,80
5967,45408,80
5968,45420,80
5969,45437,80
5970,45443,80
5971,45447,80
5972,45450,80
5973,45460,80
5974,45505,80
5975,45509,80
5976,45892,80
5977,46155,80
5978,46839,80
5979,47423,80
5980,47971,80
5981,48938,80
5982,48940,80
5983,48942,80
5984,48943,80
5985,48944,80
5986,48963,80
5987,48968,80
5988,49288,80
5989,49291,80
5990,52384,80
5991,53653,80
5992,55750,80
5993,57040,80
5994,58412,80
5995,58776,80
5996,58838,80
5997,58885,80
5998,58888,80
5999,58889,80
6000,58901,80
6001,59292,80
6002,60231,80
6003,64305,80
6004,65321,80
6005,65649,80
6006,66009,80
6007,67245,80
6008,68623,80
6009,69599,80
6010,69727,80
6011,69845,80
6012,72074,80
6013,72650,80
6014,72897,80
6015,74095,80
6016,74287,80
6017,75983,80
6018,76983,80
6019,78033,80
6020,78166,80
6021,79093,80
6022,81128,80
6023,81221,80
6024,81750,80
6025,81752,80
6026,82952,80
6027,83277,80
6028,84825,80
6029,88046,80
6030,88377,80
6031,88806,80
6032,89433,80
6033,89483,80
6034,90147,80
6035,90772,80
6036,90965,80
6037,91463,80
6038,91759,80
6039,91919,80
6040,93387,80
6041,93582,80
6042,96664,80
6043,96990,80
6044,104240,80
6045,104259,80
6046,104287,80
6047,105910,80
6048,105976,80
6049,107485,80
6050,107831,80
6051,107893,80
6052,108128,80
6053,108510,80
6054,109967,80
6055,110410,80
6056,111363,80
6057,112649,80
6058,112929,80
6059,114183,80
6060,115738,80
6061,117506,80
6062,118385,80
6063,118416,80
6064,119174,80
6065,119626,80
6066,122765,80
6067,124065,80
6068,124157,80
6069,125186,80
6070,125756,80
6071,127849,80
6072,128800,80
6073,128842,80
6074,135230,80
6075,138592,80
6076,141390,80
6077,141460,80
6078,142387,80
6079,143627,80
6080,144641,80
6081,147498,80
6082,150230,80
6083,153270,80
6084,153990,80
6085,155394,80
6086,156962,80
6087,159228,80
6088,160476,80
6089,160750,80
6090,161327,80
6091,164755,80
6092,165548,80
6093,170319,80
6094,170806,80
6095,172760,80
6096,172766,80
6097,172794,80
6098,172940,80
6099,173015,80
6100,175961,80
6101,176023,80
6102,180897,80
6103,181757,80
6104,182311,80
6105,182314,80
6106,185432,80
6107,186022,80
6108,186874,80
6109,186958,80
6110,187378,80
6111,187439,80
6112,187466,80
6113,187490,80
6114,187674,80
6115,187682,80
6116,187752,80
6117,190790,80
6118,192239,80
6119,193551,80
6120,194523,80
6121,197809,80
6122,202179,80
6123,202220,80
6124,204553,80
6125,205464,80
6126,205575,80
6127,208543,80
6128,210778,80
6129,212240,80
6130,212996,80
6131,217075,80
6132,217923,80
6133,217985,80
6134,219572,80
6135,220579,80
6136,220585,80
6137,220655,80
6138,220885,80
6139,220887,80
6140,221457,80
6141,221536,80
6142,222216,80
6143,222245,80
6144,223878,80
6145,225877,80
6146,230674,80
6147,230832,80
6148,230839,80
6149,233112,80
6150,233314,80
6151,234227,80
6152,237708,80
6153,239028,80
6154,240477,80
6155,240874,80
6156,241194,80
6157,244114,80
6158,244495,80
6159,248376,80
6160,250809,80
6161,251777,80
6162,253622,80
6163,254580,80
6164,255756,80
6165,256807,80
6166,258334,80
6167,259947,80
6168,261123,80
6169,261128,80
6170,261130,80
6171,261161,80
6172,261181,80
6173,261200,80
6174,261290,80
6175,261472,80
6176,261474,80
6177,261475,80
6178,261478,80
6179,261487,80
6180,261496,80
6181,261502,80
6182,261503,80
6183,262137,80
6184,264579,80
6185,271273,80
6186,272456,80
6187,277519,80
6188,277773,80
6189,278630,80
6190,278778,80
6191,281087,80
6192,289940,80
6193,290759,80
6194,290864,80
6195,291303,80
6196,292711,80
6197,293071,80
6198,293253,80
6199,294871,80
6200,294991,80
6201,298197,80
6202,299738,80
6203,300363,80
6204,300980,80
6205,303121,80
6206,311702,80
6207,312890,80
6208,313735,80
6209,315509,80
6210,316748,80
6211,320950,80
6212,322776,80
6213,331576,80
6214,334138,80
6215,334557,80
6216,336441,80
6217,338421,80
6218,344556,80
6219,348719,80
6220,355057,80
6221,356427,80
6222,357325,80
6223,357940,80
6224,358306,80
6225,360731,80
6226,362154,80
6227,364395,80
6228,364397,80
6229,364408,80
6230,369575,80
6231,370582,80
6232,373067,80
6233,373922,80
6234,378884,80
6235,378885,80
6236,378887,80
6237,378889,80
6238,378892,80
6239,378893,80
6240,378894,80
6241,378896,80
6242,378897,80
6243,378913,80
6244,379090,80
6245,380762,80
6246,382635,80
6247,386685,80
6248,386983,80
6249,387544,80
6250,387578,80
6251,391477,80
6252,393834,80
6253,396450,80
6254,399013,80
6255,401081,80
6256,401319,80
6257,401763,80
6258,402548,80
6259,402611,80
6260,402826,80
6261,403019,80
6262,403156,80
6263,403985,80
6264,404036,80
6265,404334,80
6266,404526,80
6267,406113,80
6268,407795,80
6269,409478,80
6270,410594,80
6271,410897,80
6272,411005,80
6273,411268,80
6274,411432,80
6275,411438,80
6276,411443,80
6277,411815,80
6278,412305,80
6279,413197,80
6280,413475,80
6281,413745,80
6282,415481,80
6283,415634,80
6284,416240,80
6285,416249,80
6286,424778,80
6287,425755,80
6288,426234,80
6289,427295,80
6290,435184,80
6291,439323,80
6292,440471,80
6293,441393,80
6294,441531,80
6295,442083,80
6296,442086,80
6297,443211,80
6298,446352,80
6299,447535,80
6300,447755,80
6301,449698,80
6302,449715,80
6303,449927,80
6304,450547,80
6305,450692,80
6306,450697,80
6307,450848,80
6308,451656,80
6309,452551,80
6310,452558,80
6311,452742,80
6312,458194,80
6313,458996,80
6314,459426,80
6315,459669,80
6316,460623,80
6317,461578,80
6318,462437,80
6319,462763,80
6320,462771,80
6321,462908,80
6322,462910,80
6323,462912,80
6324,464511,80
6325,465941,80
6326,467159,80
6327,473256,80
6328,476310,80
6329,477579,80
6330,478270,80
6331,478273,80
6332,478275,80
6333,478286,80
6334,478315,80
6335,478319,80
6336,478798,80
6337,479272,80
6338,481253,80
6339,481299,80
6340,481350,80
6341,482274,80
6342,482275,80
6343,482359,80
6344,482368,80
6345,482370,80
6346,482374,80
6347,483043,80
6348,483093,80
6349,483660,80
6350,483746,80
6351,483837,80
6352,484122,80
6353,484523,80
6354,485075,80
6355,485170,80
6356,485446,80
6357,485825,80
6358,486154,80
6359,486963,80
6360,489195,80
6361,492794,80
6362,14543,99
6363,20342,99
6364,23676,99
6365,37588,99
6366,39693,99
6367,40572,99
6368,40863,99
6369,44645,99
6370,46122,99
6371,50151,99
6372,50152,99
6373,51533,99
6374,57395,99
6375,64833,99
6376,68989,99
6377,68996,99
6378,72680,99
6379,74497,99
6380,79322,99
6381,81639,99
6382,99580,99
6383,118483,99
6384,118545,99
6385,154114,99
6386,160309,99
6387,166164,99
6388,166165,99
6389,167622,99
6390,167675,99
6391,182820,99
6392,220594,99
6393,224634,99
6394,248360,99
6395,256135,99
6396,257147,99
6397,260066,99
6398,297006,99
6399,333799,99
6400,356568,99
6401,374699,99
6402,376042,99
6403,403309,99
6404,415965,99
6405,425743,99
6406,430152,99
6407,456621,99
6408,456791,99
6409,458827,99
6410,464642,99
6411,468285,99
6412,468299,99
6413,471557,99
6414,482408,99
6415,483898,99
6416,493203,99
6417,493226,99
6418,604,878
6419,605,878
6420,844,878
6421,1499,878
6422,10257,878
6423,10771,878
6424,10796,878
6425,10852,878
6426,12211,878
6427,13688,878
6428,13836,878
6429,14164,878
6430,15026,878
6431,18814,878
6432,18817,878
6433,22082,878
6434,25384,878
6435,36222,878
6436,37848,878
6437,39915,878
6438,40118,878
6439,40435,878
6440,41400,878
6441,41535,878
6442,41546,878
6443,42230,878
6444,43636,878
6445,44263,878
6446,45385,878
6447,45397,878
6448,45440,878
6449,45454,878
6450,45871,878
6451,45912,878
6452,45925,878
6453,49516,878
6454,50936,878
6455,52324,878
6456,56328,878
6457,56712,878
6458,58311,878
6459,59967,878
6460,64348,878
6461,68721,878
6462,68832,878
6463,68867,878
6464,68883,878
6465,69011,878
6466,70530,878
6467,73635,878
6468,77061,878
6469,78166,878
6470,80640,878
6471,83960,878
6472,85877,878
6473,104599,878
6474,105001,878
6475,105826,878
6476,106649,878
6477,106718,878
6478,117326,878
6479,145228,878
6480,152421,878
6481,173008,878
6482,173034,878
6483,185309,878
6484,187766,878
6485,250482,878
6486,254526,878
6487,259247,878
6488,286217,878
6489,330459,878
6490,346103,878
6491,373571,878
6492,377007,878
6493,381890,878
6494,384521,878
6495,398792,878
6496,399566,878
6497,407410,878
6498,449329,878
6499,460648,878
6500,466924,878
6501,675,9648
6502,9455,9648
6503,10775,9648
6504,13402,9648
6505,14283,9648
6506,17158,9648
6507,18476,9648
6508,38155,9648
6509,38407,9648
6510,40038,9648
6511,44245,9648
6512,44619,9648
6513,44742,9648
6514,44914,9648
6515,45304,9648
6516,45480,9648
6517,48492,9648
6518,54117,9648
6519,56329,9648
6520,57100,9648
6521,64309,9648
6522,72074,9648
6523,72256,9648
6524,77487,9648
6525,81750,9648
6526,83277,9648
6527,83721,9648
6528,85532,9648
6529,106654,9648
6530,107905,9648
6531,109530,9648
6532,114464,9648
6533,125186,9648
6534,128800,9648
6535,129070,9648
6536,129850,9648
6537,153270,9648
6538,154524,9648
6539,154529,9648
6540,157421,9648
6541,172794,9648
6542,178674,9648
6543,182227,9648
6544,187364,9648
6545,191531,9648
6546,204932,9648
6547,218697,9648
6548,220579,9648
6549,225877,9648
6550,229144,9648
6551,233112,9648
6552,255756,9648
6553,255858,9648
6554,262137,9648
6555,263250,9648
6556,273197,9648
6557,279052,9648
6558,289940,9648
6559,300363,9648
6560,309795,9648
6561,312914,9648
6562,320955,9648
6563,323972,9648
6564,334930,9648
6565,344556,9648
6566,349934,9648
6567,358306,9648
6568,367224,9648
6569,373067,9648
6570,376549,9648
6571,382572,9648
6572,383785,9648
6573,384521,9648
6574,387758,9648
6575,394051,9648
6576,394856,9648
6577,402805,9648
6578,403032,9648
6579,411434,9648
6580,415634,9648
6581,434221,9648
6582,437216,9648
6583,447359,9648
6584,448102,9648
6585,448667,9648
6586,449096,9648
6587,450408,9648
6588,450453,9648
6589,450518,9648
6590,459426,9648
6591,462608,9648
6592,462912,9648
6593,474420,9648
6594,478804,9648
6595,482352,9648
6596,482368,9648
6597,482370,9648
6598,482374,9648
6599,486898,9648
6600,14283,10402
6601,44458,10402
6602,70614,10402
6603,107248,10402
6604,118381,10402
6605,156120,10402
6606,166862,10402
6607,180532,10402
6608,185309,10402
6609,186699,10402
6610,187179,10402
6611,201358,10402
6612,201905,10402
6613,202471,10402
6614,206600,10402
6615,221077,10402
6616,225190,10402
6617,226068,10402
6618,231173,10402
6619,231995,10402
6620,243495,10402
6621,251399,10402
6622,256096,10402
6623,283681,10402
6624,325161,10402
6625,326852,10402
6626,343140,10402
6627,355597,10402
6628,387756,10402
6629,387934,10402
6630,387935,10402
6631,388423,10402
6632,388496,10402
6633,412058,10402
6634,415391,10402
6635,422653,10402
6636,422657,10402
6637,422785,10402
6638,423116,10402
6639,426550,10402
6640,438151,10402
6641,438963,10402
6642,439063,10402
6643,440062,10402
6644,440211,10402
6645,440216,10402
6646,440811,10402
6647,440822,10402
6648,443638,10402
6649,443827,10402
6650,443830,10402
6651,443833,10402
6652,443834,10402
6653,443840,10402
6654,443842,10402
6655,443846,10402
6656,451779,10402
6657,467144,10402
6658,489616,10402
6659,493705,10402
6660,13,10749
6661,146,10749
6662,843,10749
6663,844,10749
6664,1439,10749
6665,1904,10749
6666,1934,10749
6667,2008,10749
6668,2270,10749
6669,4588,10749
6670,6972,10749
6671,8341,10749
6672,9050,10749
6673,9550,10749
6674,10109,10749
6675,10451,10749
6676,10951,10749
6677,10995,10749
6678,11104,10749
6679,11198,10749
6680,11205,10749
6681,11220,10749
6682,11554,10749
6683,11960,10749
6684,12276,10749
6685,12572,10749
6686,13361,10749
6687,14202,10749
6688,14283,10749
6689,15804,10749
6690,17422,10749
6691,18232,10749
6692,18311,10749
6693,18329,10749
6694,18426,10749
6695,18704,10749
6696,19464,10749
6697,21733,10749
6698,23019,10749
6699,24163,10749
6700,24986,10749
6701,25538,10749
6702,25645,10749
6703,25654,10749
6704,26422,10749
6705,26877,10749
6706,27062,10749
6707,27761,10749
6708,29346,10749
6709,30112,10749
6710,30265,10749
6711,31185,10749
6712,31439,10749
6713,33840,10749
6714,34526,10749
6715,36171,10749
6716,36348,10749
6717,36640,10749
6718,37185,10749
6719,37304,10749
6720,37703,10749
6721,38037,10749
6722,38407,10749
6723,39277,10749
6724,39278,10749
6725,39693,10749
6726,39850,10749
6727,39915,10749
6728,39998,10749
6729,40005,10749
6730,40118,10749
6731,40889,10749
6732,40974,10749
6733,41198,10749
6734,41400,10749
6735,41544,10749
6736,41821,10749
6737,41993,10749
6738,42340,10749
6739,42560,10749
6740,43152,10749
6741,44217,10749
6742,44424,10749
6743,44458,10749
6744,44558,10749
6745,44619,10749
6746,44676,10749
6747,44740,10749
6748,44748,10749
6749,44774,10749
6750,44837,10749
6751,45304,10749
6752,45379,10749
6753,45383,10749
6754,45385,10749
6755,45399,10749
6756,45411,10749
6757,45418,10749
6758,45429,10749
6759,45440,10749
6760,45442,10749
6761,45448,10749
6762,45457,10749
6763,45463,10749
6764,45464,10749
6765,45471,10749
6766,45473,10749
6767,45477,10749
6768,45478,10749
6769,45479,10749
6770,45484,10749
6771,45488,10749
6772,45490,10749
6773,45497,10749
6774,45502,10749
6775,45504,10749
6776,45505,10749
6777,45506,10749
6778,45646,10749
6779,46962,10749
6780,47694,10749
6781,49260,10749
6782,49288,10749
6783,49677,10749
6784,50146,10749
6785,50256,10749
6786,50261,10749
6787,50936,10749
6788,51011,10749
6789,51484,10749
6790,51751,10749
6791,51799,10749
6792,52463,10749
6793,52768,10749
6794,53168,10749
6795,54534,10749
6796,56031,10749
6797,56328,10749
6798,56540,10749
6799,56712,10749
6800,57822,10749
6801,58368,10749
6802,59444,10749
6803,59499,10749
6804,60145,10749
6805,60624,10749
6806,60788,10749
6807,60802,10749
6808,60834,10749
6809,61268,10749
6810,61477,10749
6811,62456,10749
6812,62960,10749
6813,62976,10749
6814,64015,10749
6815,65505,10749
6816,65652,10749
6817,66016,10749
6818,67340,10749
6819,67791,10749
6820,67793,10749
6821,68004,10749
6822,68507,10749
6823,68883,10749
6824,68981,10749
6825,69586,10749
6826,69957,10749
6827,70916,10749
6828,72502,10749
6829,72896,10749
6830,74641,10749
6831,74888,10749
6832,75185,10749
6833,75463,10749
6834,75464,10749
6835,76257,10749
6836,76275,10749
6837,77544,10749
6838,78022,10749
6839,78027,10749
6840,78031,10749
6841,78385,10749
6842,79321,10749
6843,79434,10749
6844,79577,10749
6845,81128,10749
6846,82952,10749
6847,84700,10749
6848,84703,10749
6849,85590,10749
6850,86409,10749
6851,86425,10749
6852,87953,10749
6853,91919,10749
6854,93387,10749
6855,93412,10749
6856,93465,10749
6857,93898,10749
6858,95728,10749
6859,95919,10749
6860,96466,10749
6861,96480,10749
6862,96686,10749
6863,97520,10749
6864,102263,10749
6865,104509,10749
6866,104599,10749
6867,105680,10749
6868,106649,10749
6869,106651,10749
6870,106654,10749
6871,107374,10749
6872,107682,10749
6873,107903,10749
6874,111084,10749
6875,111145,10749
6876,112366,10749
6877,112434,10749
6878,113684,10749
6879,116154,10749
6880,118202,10749
6881,118212,10749
6882,118381,10749
6883,118438,10749
6884,119174,10749
6885,120880,10749
6886,121602,10749
6887,122611,10749
6888,122973,10749
6889,123338,10749
6890,126545,10749
6891,131148,10749
6892,132279,10749
6893,133578,10749
6894,136942,10749
6895,136943,10749
6896,139319,10749
6897,142141,10749
6898,143479,10749
6899,146109,10749
6900,146116,10749
6901,147590,10749
6902,147950,10749
6903,148667,10749
6904,152201,10749
6905,152291,10749
6906,155888,10749
6907,156201,10749
6908,157200,10749
6909,157222,10749
6910,157239,10749
6911,159862,10749
6912,160354,10749
6913,161604,10749
6914,165667,10749
6915,168739,10749
6916,170981,10749
6917,171816,10749
6918,172782,10749
6919,173947,10749
6920,174127,10749
6921,175348,10749
6922,176672,10749
6923,179940,10749
6924,182227,10749
6925,186907,10749
6926,186940,10749
6927,187003,10749
6928,187034,10749
6929,187179,10749
6930,187419,10749
6931,187433,10749
6932,187652,10749
6933,187709,10749
6934,187764,10749
6935,188183,10749
6936,191324,10749
6937,191563,10749
6938,193551,10749
6939,195720,10749
6940,198075,10749
6941,198536,10749
6942,199891,10749
6943,200038,10749
6944,204315,10749
6945,205796,10749
6946,206047,10749
6947,206796,10749
6948,212378,10749
6949,212995,10749
6950,213478,10749
6951,214989,10749
6952,217631,10749
6953,219187,10749
6954,220488,10749
6955,220885,10749
6956,221076,10749
6957,221108,10749
6958,221314,10749
6959,224129,10749
6960,227329,10749
6961,228769,10749
6962,229303,10749
6963,231995,10749
6964,240089,10749
6965,241761,10749
6966,243439,10749
6967,243495,10749
6968,244188,10749
6969,246942,10749
6970,247236,10749
6971,250482,10749
6972,250513,10749
6973,252864,10749
6974,253848,10749
6975,255302,10749
6976,255418,10749
6977,255779,10749
6978,255817,10749
6979,255860,10749
6980,255863,10749
6981,257648,10749
6982,259463,10749
6983,259565,10749
6984,266681,10749
6985,268288,10749
6986,269144,10749
6987,270724,10749
6988,271220,10749
6989,271504,10749
6990,271537,10749
6991,275579,10749
6992,277026,10749
6993,279052,10749
6994,283910,10749
6995,285043,10749
6996,286089,10749
6997,287324,10749
6998,287360,10749
6999,287420,10749
7000,287563,10749
7001,287703,10749
7002,287888,10749
7003,288647,10749
7004,288788,10749
7005,294006,10749
7006,294991,10749
7007,295273,10749
7008,296007,10749
7009,299822,10749
7010,299826,10749
7011,299828,10749
7012,300806,10749
7013,303478,10749
7014,305088,10749
7015,308651,10749
7016,308899,10749
7017,309795,10749
7018,311082,10749
7019,312408,10749
7020,313100,10749
7021,314281,10749
7022,314388,10749
7023,316942,10749
7024,320132,10749
7025,320955,10749
7026,320983,10749
7027,332393,10749
7028,334132,10749
7029,339148,10749
7030,339591,10749
7031,340603,10749
7032,344057,10749
7033,344645,10749
7034,345201,10749
7035,345674,10749
7036,350631,10749
7037,351239,10749
7038,354072,10749
7039,355421,10749
7040,357172,10749
7041,359490,10749
7042,364411,10749
7043,365358,10749
7044,366313,10749
7045,367210,10749
7046,367877,10749
7047,369124,10749
7048,369553,10749
7049,369608,10749
7050,370723,10749
7051,372461,10749
7052,373911,10749
7053,374385,10749
7054,374566,10749
